age,height,educ,feduc,meduc,tenure,wexp,race,male,earn,totalwork
54,67,16,4,4,4,10,Black,0,17.16,2040
35,77,12,4,6,3,12,Black,1,19.31,1968
30,74,16,4,6,3,8,Black,1,30.2,2080
38,71,12,2,4,15,3,Other,1,87.41,5720
61,70,12,4,4,4,8,Black,1,18.09,2101
34,64,14,6,4,4,16,Other,1,14.71,2040
60,70,14,4,4,13,11,Black,1,35.53,1970
31,67,16,7,7,3,8,Black,1,36.39,1484
66,68,16,4,4,23,12,Black,1,65.02,1944
30,69,13,4,7,12,3,Black,1,20.83,1968
34,73,11,4,4,3,5,Black,1,23.27,2041
41,70,12,4,4,3,10,Black,1,25.33,1066
22,76,12,7,7,1,3,White,1,14.96,2340
61,74,14,6,6,18,13,White,1,39,2000
27,74,16,6,5,2,4,White,1,44.88,2228
57,63,12,2,2,6,20,Black,0,11.19,2056
52,66,11,2,3,18,8,Black,0,12.46,2086
36,64,14,4,3,5,3,Black,0,10.12,2470
33,67,11,4,4,1,3,Black,0,9.43,2120
28,76,12,4,4,2,5,Black,1,10.67,1500
62,62,12,4,4,11,24,Black,0,7.64,1087
20,61,14,8,7,1,1,Black,0,3.99,2080
64,62,12,3,3,8,10,Black,0,15.38,1820
43,59,16,6,7,19,9,Black,0,14.99,2602
68,64,12,1,4,7,3,Black,0,4.9,2448
29,74,12,4,4,4,1,Black,1,7.75,2580
23,68,12,2,6,4,4,Black,1,12.69,2600
24,70,16,4,7,5,5,Black,1,16.78,2340
46,75,13,4,2,14,12,Black,1,32.09,2805
61,61,14,2,3,24,20,Black,0,7.96,2072
40,74,16,4,4,2,5,Black,1,25,2080
30,65,13,3,6,1,6,Black,0,15.13,1454
34,68,17,4,6,12,7,Black,0,20.69,2677
51,73,16,4,7,21,15,Black,1,33.11,2265
39,62,14,8,3,6,1,Black,0,35,2600
34,76,12,3,3,5,7,White,1,27.33,1976
32,69,12,4,4,4,6,Other,0,12.75,1020
68,68,12,3,2,22,15,Black,1,16.33,1960
32,73,13,4,4,4,9,Black,1,10.86,3315
32,73,13,6,7,2,2,Black,1,13.3,2706
29,57,12,4,4,2,7,Other,0,4.76,3570
42,61,12,6,5,4,14,Black,0,15.04,2444
45,64,12,3,3,19,10,Black,1,6.73,2080
51,71,12,6,8,3,4,Black,1,51.02,1960
41,62,14,4,6,2,20,Black,0,13.68,2850
50,59,12,4,6,28,2,Black,0,8.79,2048
32,70,12,4,4,14,7,Black,1,38.19,2880
45,74,12,7,7,2,5,Black,1,7.07,1400
30,75,14,7,7,11,6,Black,1,10.56,3220
51,69,17,4,4,2,5,Black,1,15.63,1920
43,62,12,3,3,3,10,Black,0,10.2,2550
25,69,12,4,4,4,7,Black,1,9.8,3060
48,63,17,2,6,10,10,Black,0,30.98,1872
54,67,16,4,4,6,32,Black,0,35.97,1868
31,74,12,4,7,1,1,Black,1,23.08,2860
35,71,11,4,4,1,5,Black,1,14.29,1960
33,69,14,6,5,3,13,Other,1,34.13,2080
42,68,17,5,4,6,12,Black,1,19.27,3270
35,65,16,4,6,10,7,Black,0,28.63,2410
34,70,13,6,7,3,1,White,1,12.36,2128
30,65,17,4,6,9,2,Black,0,31.71,1612
32,63,14,7,6,11,8,Black,1,24.09,3072
45,69,12,4,4,4,18,Black,1,21.63,2496
36,70,16,6,8,8,16,Black,1,11.59,4056
31,66,12,4,4,4,2,Black,0,12.5,1440
39,69,13,4,4,8,10,Black,0,20.28,2120
41,66,12,4,4,14,4,Black,0,29.18,2056
33,62,14,4,7,8,11,Black,0,11.05,2714
24,74,14,3,7,3,1,Black,1,18.4,2080
44,62,17,6,3,10,9,Black,0,19.42,2832
54,75,12,4,4,30,24,White,1,31.77,1574
34,73,15,8,6,3,16,White,1,25.71,2100
62,71,16,5,5,17,27,Black,1,36.82,2064
40,64,17,7,4,9,3,Black,0,98.1,3048
36,71,16,6,4,4,1,Black,1,20.91,3108
29,71,11,4,4,1,3,Black,1,22.02,2180
26,68,14,4,6,2,6,Black,0,15.79,2280
26,62,13,4,6,2,7,Black,0,14.18,1862
51,71,17,4,6,3,4,Black,1,89.36,1880
53,64,12,4,4,28,25,White,0,68.55,2480
57,62,15,2,3,6,4,Black,0,20.45,1956
43,68,12,4,4,2,2,Black,1,21.63,2080
39,67,15,4,6,7,6,Black,0,13.13,2056
36,63,16,2,2,7,6,Black,1,29.17,2400
34,71,13,4,4,5,13,Black,1,28.85,2080
61,68,14,1,2,31,10,Black,1,16.86,3263
26,74,14,6,4,3,4,Black,1,10.58,2080
47,65,16,4,4,1,20,Black,0,16.83,2080
25,63,15,4,7,4,2,Black,0,7.38,2032
44,75,14,6,4,6,10,Black,1,32.57,1535
38,70,12,3,6,4,6,Black,0,30.15,1904
32,67,15,2,5,3,8,Black,0,21,2000
53,63,16,4,3,29,4,Black,0,36.53,1834
28,64,16,7,4,6,3,Black,0,18.65,2540
58,67,16,4,5,6,15,Black,1,46.3,2160
52,68,12,3,3,4,1,Black,1,17.2,2500
40,63,13,6,6,4,1,Black,0,19.84,2016
25,63,16,4,4,3,4,Black,0,26.3,2091
65,69,12,2,2,11,12,Black,1,32,2156
26,70,14,3,6,3,8,Black,0,2.92,3428
31,71,10,4,4,4,6,Black,1,20.19,2080
59,67,12,2,2,18,13,Black,1,22.41,3570
42,67,12,8,4,25,14,Black,1,14.29,1820
38,69,10,4,4,4,7,Black,1,37.56,2130
38,62,9,4,3,1,3,Black,0,5.29,2116
36,66,12,4,4,2,9,Black,1,12.6,1972
25,69,13,6,4,2,5,Black,1,26.12,3024
38,62,14,4,4,1,10,Black,0,13.73,2040
34,73,13,4,4,7,5,Black,1,15.47,2262
34,71,16,4,4,3,3,Black,1,21.41,2008
55,75,13,3,3,30,3,Black,1,20.52,3220
53,64,16,2,3,16,20,Black,0,30.3,2112
51,69,17,3,2,10,1,Black,0,20.63,2860
43,68,12,3,4,2,1,Black,0,19,2080
37,67,11,3,4,3,3,Black,1,20.05,2080
33,70,10,4,4,1,1,Black,1,19.07,2045
60,68,14,0,0,32,25,Black,1,19.61,2040
38,69,16,2,6,11,1,Black,1,18.38,2448
35,68,12,4,4,4,5,Black,1,22.12,2277
33,75,17,4,8,1,2,Black,1,34.31,2040
53,64,14,6,8,1,19,Black,0,8.1,1024
62,71,14,4,4,31,7,Black,1,29,2000
37,73,12,3,3,1,3,Black,1,23.39,1924
39,66,11,5,3,14,4,Black,1,30.95,1680
65,69,16,1,3,8,13,Black,1,40.18,1792
41,67,12,4,4,3,10,Black,1,12.7,2048
44,68,17,8,7,2,12,Black,0,21.62,2868
33,74,17,7,18,6,11,Black,1,28.18,3690
29,64,16,8,6,2,2,Other,0,18.6,1212
59,67,11,3,4,22,4,Black,1,12.69,3626
57,70,16,4,4,28,5,Black,1,20.35,2390
53,65,13,3,3,21,13,Black,0,12.92,2631
41,71,15,6,6,15,10,Black,1,37.34,2410
32,68,13,8,4,7,7,Other,1,20.66,1936
40,75,12,7,7,14,16,Black,1,25,2080
36,64,14,4,4,15,15,Black,0,13,2080
43,68,14,4,4,16,7,Black,0,18.14,2040
34,68,17,4,4,3,10,Black,0,16.83,2080
56,63,13,4,5,3,2,Black,0,13.24,2040
55,59,17,6,6,9,24,Black,0,23.57,2333
53,62,13,7,7,21,23,Black,0,21.9,2100
23,62,14,4,5,2,4,Black,0,11.76,3570
29,71,16,4,4,3,6,Black,1,12.9,1518
62,67,12,1,3,20,32,Black,0,6.77,3399
28,64,17,4,4,4,1,Black,0,14,2080
23,65,14,4,6,2,4,Black,0,5.25,4064
46,71,12,4,5,4,9,Black,1,13.19,3640
66,65,13,3,3,1,41,Black,0,22.08,1404
32,63,12,4,4,6,5,Black,0,10.34,1548
40,66,11,3,3,18,13,Black,0,20.75,2024
21,71,12,4,4,2,2,Black,1,13.99,2288
58,69,12,4,4,5,26,Black,1,28.2,2128
25,67,12,4,4,4,5,Black,1,10.55,2464
27,61,14,4,4,3,3,Black,0,13.78,2214
50,66,16,4,7,23,13,Black,1,56.03,2820
30,65,14,4,4,5,2,Other,0,16.35,2080
57,67,12,4,4,25,12,Black,1,54.6,2342
53,67,12,4,3,26,33,Black,1,36.5,2192
26,71,12,4,4,1,6,Black,1,18.82,2072
30,73,16,5,5,6,4,Black,1,38.47,2950
60,62,15,4,4,2,25,Black,0,11.97,1587
45,62,12,4,4,17,12,Black,0,20.98,2141
56,68,12,4,4,1,28,Black,0,12.61,1904
30,75,13,4,4,2,1,Black,1,18.83,4248
60,63,14,2,8,38,1,Black,0,12.38,1858
23,62,16,4,6,2,2,Other,0,14.79,2035
31,68,13,5,4,4,5,Black,1,16.11,1862
49,63,14,4,1,3,13,Black,0,12.75,2040
32,67,13,8,6,2,2,Black,1,30.61,1960
50,71,12,4,4,8,10,Black,0,21.6,2083
48,70,11,4,4,10,1,Black,0,23.69,1984
64,66,17,7,4,44,38,Black,1,19,4032
31,69,17,8,5,3,2,Black,1,32.75,1985
52,68,12,6,5,32,18,Black,1,40,2000
30,66,12,6,8,7,4,Black,1,14.15,3888
29,66,16,4,6,2,3,Black,0,96.11,2133
59,69,12,1,2,28,4,Black,1,16.83,4160
53,64,16,1,2,31,19,Black,0,58.56,2032
49,66,16,4,2,1,5,Black,1,43.85,2440
47,63,13,4,4,11,7,Black,0,13.95,2080
39,62,15,4,6,13,10,Black,0,24.25,1856
64,67,12,2,3,38,30,Black,0,17.5,2000
54,66,11,4,4,3,10,Black,0,14.1,2340
39,67,16,2,2,4,1,Black,1,28.21,3084
27,66,14,4,4,1,3,Other,0,12.39,1218
45,73,12,4,4,7,15,Other,1,25.61,2460
33,69,11,2,2,3,3,Black,1,23.36,2440
30,68,13,4,3,13,9,Black,1,27,2000
55,61,9,4,2,10,15,Black,1,17.7,2250
35,66,17,8,6,1,7,Black,0,15.94,2008
34,70,16,7,7,2,5,Black,1,17.54,2280
26,74,14,7,7,1,3,Black,1,22.88,3060
53,64,14,4,4,16,1,Black,0,31.62,2309
29,66,17,4,7,10,9,Black,0,17.98,2280
63,73,13,3,4,5,11,Black,1,12.5,2000
55,68,14,4,7,13,29,Black,0,24.78,1856
39,71,15,7,7,4,1,Black,1,21.43,3266
75,64,15,2,2,4,22,Black,0,11.36,1056
43,68,17,4,4,14,10,Black,0,41.21,2742
33,62,17,4,4,4,11,Black,0,21.42,2241
29,74,15,4,4,3,6,Black,1,18.87,3020
52,71,14,2,2,24,5,Black,1,20.73,2074
31,69,16,4,7,2,5,Black,0,16.7,2080
32,75,12,4,4,1,12,Black,1,10.1,1794
40,75,12,4,4,3,5,Black,1,8.65,2080
38,71,14,4,6,1,22,Black,0,20,2200
52,66,12,4,4,16,15,Black,1,4.08,2448
41,71,15,12,4,8,12,Other,1,12.82,2340
66,71,13,4,4,3,45,Black,1,7.38,2600
35,76,12,5,4,4,15,Black,1,14.12,2550
30,63,11,4,7,4,4,Black,0,15.69,2040
35,74,15,4,7,1,8,Black,1,13.08,1760
40,70,16,5,4,7,12,Black,1,33.65,2288
30,73,16,4,4,4,7,Black,1,26.44,2080
58,64,12,4,2,2,30,Black,0,7.21,2080
40,69,16,4,4,19,4,Black,1,27.4,2080
39,61,14,6,4,2,4,Black,0,19.35,2016
67,61,12,2,2,15,50,Black,0,14.5,2000
25,69,14,7,7,2,3,Black,1,19,1872
67,71,12,3,3,14,10,Black,1,8.69,1266
37,63,14,4,4,13,17,Black,0,12.5,2080
62,68,11,3,3,2,19,Black,1,19.76,2024
59,68,8,6,3,1,10,Black,1,4.8,1560
39,67,11,2,3,1,6,Black,1,15.06,1892
42,65,15,4,6,15,14,Other,0,14.16,3036
25,71,12,4,4,1,6,Other,1,20,3000
37,71,17,6,3,15,11,Black,0,9,4000
28,65,14,7,6,3,2,Black,0,13.36,1729
30,64,12,4,4,5,1,Other,0,21.23,2214
55,67,12,4,7,28,21,Black,1,22.41,2008
31,68,16,4,4,8,5,Black,1,132.65,1960
56,69,13,4,4,29,2,Black,1,28.38,1938
30,74,16,4,6,9,2,Black,1,40.82,2205
52,66,17,4,6,4,5,Black,0,9.62,1040
36,71,13,6,6,10,5,Black,1,20.31,3200
51,65,14,4,6,28,16,Black,1,64.34,2176
53,66,14,3,4,30,29,Black,0,22.08,2040
35,76,12,4,6,8,2,Black,1,26.22,2288
34,66,14,4,4,1,9,Black,1,25.14,1591
37,67,14,7,5,4,4,Black,0,10.51,2760
40,67,14,2,4,15,20,Black,1,38.46,2600
38,74,12,4,4,20,18,Black,1,17.65,2550
61,66,11,0,0,27,43,Black,1,19,2080
41,64,12,6,5,20,11,Black,0,38.59,1953
38,75,12,2,2,1,11,Black,1,29.07,2580
49,71,16,7,6,6,4,Black,1,15.77,2600
45,74,16,6,4,8,7,Black,1,64.96,2232
62,66,12,4,4,40,27,Black,0,15.98,1920
57,66,12,4,4,13,14,Black,0,38.27,1960
37,66,14,4,6,13,10,Black,0,37.57,2236
33,71,14,6,4,2,1,Black,1,20.79,2886
31,71,14,4,4,1,3,Black,1,25.49,2064
23,65,14,4,16,3,1,Black,0,17.55,1168
38,68,13,1,4,9,15,Black,1,25.27,2295
26,62,12,2,4,2,2,Other,0,22.12,2080
37,71,12,4,6,13,1,Black,1,34.62,2080
63,68,12,3,3,5,25,Black,0,13.46,2080
59,70,13,3,3,9,35,Black,1,10.78,2320
39,71,14,2,4,6,5,Black,1,24.48,2369
34,67,9,4,4,7,4,White,0,16.83,2080
31,68,13,4,4,4,10,White,0,11.16,2241
46,64,12,7,5,10,10,White,0,7.41,2024
35,67,12,12,12,6,7,White,0,17.49,1715
30,68,17,4,4,5,9,White,0,15.38,2600
25,61,12,3,6,7,4,White,0,6.23,1285
23,63,12,2,3,2,1,White,0,12.64,1820
48,65,17,6,6,21,9,Black,0,74.94,1708
35,67,12,2,3,15,3,White,0,16.18,2040
54,65,15,4,4,12,34,White,0,11.42,3504
33,64,14,4,6,2,11,White,0,20.43,2056
58,62,14,3,2,23,6,White,0,20.83,1536
52,71,17,6,5,6,16,White,0,25,2080
36,66,12,3,3,13,4,White,0,16,2313
45,63,13,2,2,7,19,White,0,22.98,1828
46,71,16,6,4,11,1,White,0,27.16,1620
32,71,12,6,7,14,2,White,0,25.64,1248
28,68,13,4,5,3,3,White,0,18.78,1970
31,66,12,4,4,7,4,White,0,13.8,2080
29,57,12,4,4,1,8,Other,0,7.21,2080
60,62,12,3,4,5,2,White,0,14.71,2040
48,65,17,7,6,7,2,White,0,30.5,2000
34,65,17,5,4,2,9,White,0,21.15,2080
25,66,16,4,4,2,1,White,0,21.63,2080
62,64,17,7,6,23,5,White,0,27.24,1799
41,65,17,8,8,17,5,White,0,30.29,1816
30,63,16,8,7,1,1,White,0,18.9,1587
40,66,14,5,5,24,4,White,0,16.33,1960
39,66,12,4,4,7,3,White,0,34.58,1446
38,65,16,6,7,1,2,White,0,102.22,2250
41,64,17,3,4,7,4,White,0,24,2042
61,64,12,4,6,20,29,White,0,34.09,1936
38,65,13,4,4,2,20,White,0,46.18,1191
57,63,16,7,4,32,1,White,0,21.15,2600
36,64,16,7,6,13,11,White,0,65.97,1440
59,65,12,4,4,12,6,White,0,14.63,1504
36,68,16,4,5,6,3,White,0,16,2250
52,64,14,4,4,2,25,White,0,26.29,1750
23,63,14,4,6,2,3,Other,0,6.15,2600
27,66,14,4,4,1,5,White,0,23.72,2150
45,70,17,8,6,6,1,White,0,20.51,1024
57,65,16,6,4,18,4,White,0,20,2205
62,63,17,4,12,8,4,White,0,26.8,2500
30,61,16,8,8,5,2,White,0,29,2000
33,59,13,7,8,5,1,White,0,7.69,1040
42,66,14,4,4,3,4,White,0,48.8,2008
55,62,12,3,3,10,3,White,0,13.66,1904
38,67,17,6,6,14,9,White,0,33.49,2150
56,65,16,4,4,34,3,White,0,35.64,1459
36,63,15,6,7,2,14,Other,0,8.5,2048
38,68,16,7,7,3,6,White,0,90.08,1452
61,63,14,5,5,21,21,White,0,23,2304
39,59,17,16,12,6,2,Other,0,66.18,2040
52,62,12,2,2,28,8,White,0,22.04,2495
37,64,14,4,6,10,5,White,0,24.04,2080
38,69,14,3,2,8,8,White,0,15.24,2100
32,66,11,4,5,6,2,White,0,15.12,1984
36,69,17,7,7,6,1,White,0,55.32,1880
42,67,14,3,4,18,3,White,0,16.47,2550
61,62,17,4,4,24,8,White,0,25.14,2352
35,67,16,6,4,14,4,White,0,70.64,1628
59,62,14,4,12,19,6,White,0,31.01,1912
39,66,17,7,6,4,8,White,0,43.57,2410
32,64,16,6,6,7,1,White,0,53.8,2156
35,64,12,5,5,1,11,White,0,19.55,1841
38,64,12,4,3,3,12,White,0,15.73,2860
37,63,15,4,4,13,16,White,0,28.13,2080
45,70,12,2,4,10,15,White,0,11.41,1928
36,66,16,6,4,4,10,White,0,90.52,1856
59,69,14,4,4,11,6,White,0,20.83,1248
34,65,16,4,4,4,2,White,0,37.86,1400
26,64,16,7,7,4,3,White,0,50.2,1992
44,64,12,4,3,12,24,White,0,31.6,2500
44,67,17,8,4,18,7,White,0,53.06,2450
31,71,16,8,7,2,5,White,0,26.24,2115
40,67,16,7,7,14,1,White,0,35.38,1074
32,64,13,7,4,1,7,Other,0,10.99,3640
37,70,17,4,8,2,10,White,0,47.92,1920
43,67,16,6,7,5,19,White,0,25.07,2784
47,68,12,4,4,24,4,White,0,26.21,1984
36,62,13,4,4,4,10,White,0,8.26,2904
45,70,14,4,4,9,6,White,0,9.4,1170
39,62,16,4,4,3,3,White,0,6.15,1300
48,63,16,8,3,8,1,White,0,28.65,1920
37,68,17,6,7,15,1,White,0,21.63,2080
56,66,16,7,4,4,29,White,0,25,2000
41,66,12,5,3,21,2,Other,0,32.4,1753
39,62,16,4,2,2,16,Other,0,19.54,1740
45,62,17,4,4,2,20,White,0,144.23,3120
41,68,17,6,7,18,4,White,0,101.04,1771
29,63,16,7,6,4,1,White,0,19.23,2080
60,64,17,4,4,11,12,White,0,24.73,3640
36,70,17,8,6,2,4,White,0,21.57,2550
24,63,15,7,6,2,2,White,0,21.71,1750
29,62,16,8,7,2,7,White,0,15.87,2080
36,63,17,6,5,6,4,White,0,50.35,1152
42,64,17,7,5,15,1,White,0,38.76,1806
45,65,17,7,2,18,4,White,0,54.78,1862
51,65,14,7,6,12,30,White,0,36.05,1470
34,63,17,8,8,4,1,White,0,31.29,1832
36,66,16,4,7,3,10,White,0,23.79,1976
31,67,14,4,6,11,3,White,0,27.88,2080
25,64,16,7,7,4,2,White,0,28.49,2036
47,65,17,7,5,4,1,White,0,24,2000
55,64,17,8,7,1,11,White,0,42.2,1967
43,68,16,7,8,14,3,Other,0,93.14,2040
27,65,16,8,8,5,3,White,0,8.53,1290
61,69,12,3,4,21,6,White,0,34.59,2313
57,67,15,4,4,6,34,White,0,35.71,1960
49,66,17,4,4,2,4,White,0,19.23,1560
33,64,16,7,7,2,11,White,0,49.68,1872
24,69,14,8,6,4,2,White,0,20,1300
48,66,16,4,4,22,7,White,0,38.14,1180
55,63,16,7,14,1,22,Other,0,175.07,2856
56,63,16,4,4,17,8,Other,0,30,2000
38,65,17,7,7,13,2,White,0,43.02,1976
48,66,17,7,7,12,4,White,0,46,2000
43,63,16,7,7,6,10,White,0,62.5,1920
41,64,17,8,7,9,1,White,0,53.88,1856
31,64,17,4,5,2,8,White,0,25.91,2007
61,68,14,5,6,8,3,White,0,18.58,1701
40,64,13,8,7,3,12,White,0,11.74,1406
47,67,14,4,5,2,1,Black,0,4.29,2800
56,67,14,4,4,22,8,White,0,31.88,1920
64,64,16,7,7,6,7,White,0,19.42,2060
67,70,12,3,4,2,13,White,0,11.2,1428
39,64,16,7,5,5,2,White,0,21.61,2500
41,70,16,7,9,18,11,White,0,48.08,3120
46,69,16,12,12,8,12,Other,0,19.76,1771
44,67,13,7,6,1,16,White,0,23.58,2460
34,63,17,7,6,5,3,White,0,28.85,2218
31,66,17,7,7,3,4,White,0,18.16,2092
41,66,17,3,4,2,5,White,0,21.37,1638
34,64,15,4,4,6,1,White,0,16.28,3072
50,63,14,4,2,14,5,White,0,25.49,2040
54,67,12,4,3,1,27,White,0,15.69,2040
42,66,14,5,5,11,12,White,0,34.31,1166
42,63,17,5,3,2,6,White,0,41.93,1908
48,62,12,3,3,2,16,White,0,19.03,1944
48,67,16,6,4,1,3,White,0,23.08,2080
32,62,14,4,4,3,2,White,0,11.07,1446
45,64,17,4,7,1,25,White,0,10.46,2008
47,61,16,7,6,7,8,White,0,24.82,2230
42,69,16,4,4,18,23,White,0,35.27,1928
41,66,15,2,4,2,2,White,0,33.65,2080
26,65,17,6,6,2,8,White,0,14.61,3012
53,69,14,3,2,5,3,White,0,13.27,1960
27,66,17,7,6,4,2,White,0,43.37,1960
36,59,17,4,6,11,9,White,0,18.93,1532
41,66,16,3,2,19,2,White,0,65.5,2061
38,65,12,4,4,10,5,White,0,16.99,1118
22,62,14,6,6,3,2,White,0,14.9,2080
48,63,16,6,4,1,19,White,0,41.26,2133
49,63,16,5,4,2,4,White,0,14.71,2040
45,63,17,12,12,9,22,White,0,78.13,1920
46,62,17,6,6,2,3,Black,0,55.1,2450
28,65,17,7,7,2,4,White,0,26.65,2570
60,61,13,5,4,2,7,White,0,14.42,1040
53,63,17,4,4,32,4,White,0,44.81,2410
28,67,17,7,5,6,3,White,0,46.88,2133
45,65,11,2,6,14,27,White,0,29.59,3380
21,68,13,7,4,2,1,White,0,3.49,1431
63,63,12,4,4,12,8,White,0,24.34,2465
47,66,11,4,4,20,5,White,0,18.06,1440
41,64,16,3,3,16,1,White,0,51.11,1800
26,65,13,3,3,6,1,Other,0,11.06,1736
29,64,17,4,4,6,1,White,0,50,1960
35,69,17,6,4,1,5,White,0,32.26,2480
23,65,17,7,12,2,1,White,0,20,1500
46,69,14,4,4,4,15,Black,0,25.96,2080
61,68,13,4,4,28,7,Black,0,22.51,1848
43,64,16,16,12,1,5,White,0,51.19,1172
58,66,17,18,15,5,3,White,0,45.58,1470
57,67,12,2,3,20,5,White,0,19.47,2080
64,66,12,4,4,11,12,White,0,7.69,1248
57,66,17,7,0,33,13,White,0,62.9,1624
56,64,11,4,6,17,24,White,0,36.11,2160
58,62,17,4,4,12,1,White,0,46.88,1920
24,64,16,8,8,1,2,White,0,13.89,1440
36,66,16,8,7,11,1,White,0,97.91,2196
53,66,17,6,6,11,2,White,0,48.78,2460
39,69,16,6,4,3,17,White,0,24.67,1824
59,65,17,4,6,17,3,White,0,38.6,2150
31,66,17,4,7,2,7,White,0,21.83,1512
63,66,16,4,4,19,8,White,0,20,1750
58,61,16,4,4,6,3,Other,0,82.14,1887
35,65,17,6,7,8,4,White,0,53.78,2064
33,69,16,6,7,8,6,White,0,48.21,1950
27,65,12,6,4,1,10,Other,0,9.54,1729
53,64,16,3,2,22,26,White,0,41.32,1912
36,69,16,4,4,3,15,White,0,45,2000
32,68,17,8,8,4,2,White,0,52,2500
36,66,17,7,7,8,11,White,0,69.51,1784
31,64,17,8,8,4,3,White,0,21.79,2295
57,62,14,4,6,10,20,Black,0,7.73,2458
44,63,14,4,3,22,8,White,0,22.58,2480
48,64,12,4,3,1,16,White,0,11.76,2024
54,69,16,7,4,32,3,White,0,26.04,1882
43,68,16,6,6,20,2,White,0,26.86,2048
38,69,16,3,3,2,2,White,0,33.8,1568
51,66,17,7,4,9,13,White,0,27.11,2398
57,64,17,3,4,31,3,White,0,22.87,2580
34,64,13,4,4,15,7,White,0,18.75,1181
55,63,16,7,6,11,6,White,0,158.65,2080
40,66,16,4,4,14,3,White,0,56.37,2040
45,66,12,7,4,12,10,White,0,21.67,1984
60,64,16,4,4,14,5,White,0,23.34,1928
34,62,16,7,7,6,4,White,0,20.59,2040
28,67,17,6,6,1,1,White,0,44.44,1800
35,64,12,2,7,11,5,White,0,22.92,1560
44,67,16,5,5,16,15,White,0,54.05,1480
60,66,14,2,2,6,6,White,0,10.82,1664
67,64,16,2,2,2,15,White,0,24.72,1736
48,67,12,4,4,11,6,White,0,20.62,1988
56,63,12,3,4,3,15,White,0,22.5,2000
56,67,15,2,4,34,3,White,0,61.67,1200
25,68,17,4,4,2,2,White,0,20.91,2264
33,67,15,7,7,1,6,White,0,16.34,1530
30,67,14,7,6,3,3,White,0,35.71,2100
59,66,12,4,4,19,6,White,0,17.57,1594
32,66,16,7,4,6,6,White,0,23.53,2040
32,67,16,4,6,2,2,White,0,27.04,1960
44,64,17,4,6,3,12,White,0,32.81,1920
43,63,16,8,7,12,6,White,0,39.02,1856
59,69,17,4,4,7,2,White,0,66.43,2100
56,65,13,4,6,24,13,White,0,24.26,1632
39,69,13,6,6,10,2,White,0,26.55,1130
35,68,15,6,4,8,7,White,0,33.33,2580
37,66,17,4,4,15,18,White,0,26.96,2040
57,62,13,4,3,27,7,White,0,27.63,1915
39,66,9,6,3,1,1,White,0,7.01,3708
38,62,12,7,4,1,11,White,0,12.2,1526
30,61,12,4,7,12,5,White,0,47.22,1800
32,67,12,5,5,2,10,White,0,25.18,2184
61,65,16,3,4,34,9,White,0,41,2000
32,62,16,17,12,1,3,Other,0,18.97,1560
39,67,17,8,7,1,2,White,0,31.91,2695
44,64,14,4,4,8,24,White,0,14,2000
55,70,16,7,8,29,6,White,0,29.6,2500
60,66,17,4,4,26,14,Black,0,71.94,1960
47,64,12,4,4,3,6,White,0,14.17,1200
37,64,15,5,4,1,2,White,0,17.45,2235
62,65,14,4,4,12,10,White,0,26.15,1912
55,70,13,2,2,5,12,White,0,25.99,1944
41,65,14,6,6,1,10,White,0,13.98,1806
48,66,13,4,4,26,2,White,0,16.71,1496
24,67,14,4,5,1,2,White,0,18.38,1904
60,63,12,3,4,10,21,White,0,34.61,1936
42,62,16,6,6,1,1,White,0,2.19,1040
44,61,17,6,7,13,8,White,0,23.44,2560
58,64,12,3,3,20,10,White,0,13.85,2094
39,61,17,6,4,3,9,White,0,50.63,2232
50,67,12,3,4,13,25,White,0,16.53,3024
38,67,17,4,7,8,2,White,0,18.66,2304
34,66,13,4,6,4,3,White,0,16.77,2236
33,64,17,7,7,1,10,White,0,15.63,2560
39,59,17,8,8,3,11,White,0,42.16,2040
47,68,12,6,4,7,8,White,0,8.46,2600
42,64,12,6,6,21,10,White,0,25.4,2480
75,61,14,4,4,20,20,White,0,43.14,2550
30,63,17,7,7,4,1,White,0,57.74,2650
23,68,16,8,7,1,1,White,0,29.26,1880
58,64,16,4,4,34,12,White,0,43.98,2160
37,68,12,7,7,1,9,White,0,16,2000
59,63,14,3,4,28,25,White,0,20.37,2838
34,66,16,5,4,7,7,White,0,26.44,2080
27,66,12,7,4,3,1,White,0,3.08,1300
56,69,16,4,4,7,24,White,0,57.68,2115
32,64,15,4,4,2,2,White,0,10.42,1248
38,67,16,7,7,12,5,White,0,29.29,1434
38,62,16,8,6,10,5,White,0,32.39,1729
45,67,12,4,4,6,26,Other,0,11.06,2080
25,63,12,4,4,6,6,White,0,6.84,2340
44,69,14,6,3,1,23,White,1,15.84,2904
44,63,16,7,4,5,15,White,0,20.04,2295
30,61,16,7,7,5,2,White,0,29.59,1960
62,66,16,2,4,4,20,White,0,17.16,2040
34,67,12,2,4,2,3,White,0,10,1400
58,61,16,7,6,9,5,White,0,10.89,2295
54,63,17,7,4,2,5,White,0,51.23,2440
37,64,11,4,4,7,11,Black,0,20.59,2040
32,66,14,4,6,1,3,White,0,18.8,2500
53,59,17,8,6,5,7,White,0,22.59,1018
38,67,16,4,4,13,18,White,0,21.01,1904
32,63,16,7,7,9,3,White,0,27.69,2600
59,64,14,6,6,28,9,White,0,21.98,2579
32,63,13,6,6,2,10,White,0,20.42,1224
51,67,17,5,6,2,14,White,0,18.34,1254
30,66,17,5,5,7,3,White,0,46.99,1596
25,65,16,4,4,1,4,White,0,27.17,1840
57,61,17,4,4,2,6,White,0,48.47,1960
